PersonID,OTAZ,DTAZ,Taxi Cost,TaxiTime(s)
31790142,1369,1374,7.141581392,277.27
31790142,1374,1367,6.227526278,187.72
31790142,1367,1374,6.227526278,187.72
31790143,1374,1367,6.227526278,187.72
31790143,1367,1374,6.227526278,187.72
31790144,1374,1367,6.227526278,187.72
31790144,1367,1374,6.227526278,187.72
31793801,161,163,5.766663352,142.57
31793801,163,161,5.766663352,142.57
31795531,768,764,5.488722798,115.34
31795531,764,768,5.488722798,115.34
31795631,194,204,6.26340554,191.23
31795631,204,194,6.26340554,191.23
31795631,194,204,6.26340554,191.23
31795631,204,194,6.26340554,191.23
31795951,1415,336,41.49659276,3215
31795951,336,1415,41.49659276,3215
31796221,1395,1395,6.184780469,176.88
31796221,1395,1395,6.184780469,176.88
31799901,128,315,5.483155327,293.12
31799901,315,96,8.347805043,609.62
31799901,96,128,7.885333736,742.64
31801051,144,199,12.45975398,800.73
31801051,199,153,10.35555902,592.15
31801051,153,118,8.316441619,392.37
31801051,118,87,4.857773615,53.524
31801051,87,144,7.402943253,302.88
31801171,634,634,8.636756818,421.07
31801171,634,154,61.48690881,3707
31801171,154,146,7.040624574,267.38
31801171,146,634,59.79687188,3541.6
31801172,634,634,8.636756818,421.07
31801172,634,634,8.636756818,421.07
31801172,634,634,8.636756818,421.07
31801172,634,634,8.636756818,421.07
31802541,1323,1301,9.615642045,519.66
31802541,1301,1327,11.40131577,694.63
31802541,1327,1301,11.40131577,694.63
31802541,1301,1323,9.615642045,519.66
31802542,1323,1574,23.87430795,1599.5
31802542,1574,1574,6.025983807,180
31802542,1574,1323,23.87430795,1599.5
31803071,69,16,10.11931264,577.37
31803071,16,26,8.294295455,390.2
31803071,26,69,7.207648722,292.11
31803091,371,385,8.208308949,295.71
31803091,385,371,8.208308949,295.71
31807611,742,100,62.32697841,4212.7
31807611,100,742,62.32697841,4212.7
31807651,1503,1505,5.964617898,161.96
31807651,1505,1448,7.835535795,345.26
31807651,1448,1503,8.53499581,413.79
31807653,1503,1447,7.107619815,273.95
31807653,1447,1503,7.107619815,273.95
31807655,1503,1505,5.964617898,161.96
31807655,1505,1503,5.964617898,161.96
31807851,185,182,5.872692756,152.95
31807851,182,180,5.067017756,74.024
31807851,180,185,5.301037145,96.95
31807851,185,185,5.181150923,85.204
31807851,185,185,5.181150923,85.204
31807851,185,185,5.181150923,85.204
31808711,187,191,5.326400071,99.433
31808711,191,187,5.326400071,99.433
31808711,187,278,31.48194858,1922.3
31808711,278,201,26.57020142,1751.9
31808711,201,195,5.759425639,141.86
31808711,195,187,7.202699858,283.26
31808711,187,187,5.31000696,97.827
31808711,187,187,5.31000696,97.827
31808711,187,110,10.63176747,619.24
31808711,110,187,10.63176747,619.24
31808712,187,191,5.326400071,99.433
31808712,191,187,5.326400071,99.433
31808712,187,93,11.43348338,697.73
31808712,93,93,5.082977841,75.585
31808712,93,93,5.082977841,75.585
31808712,93,130,5.768890341,134.03
31808712,130,110,8.898861009,438.75
31808712,110,187,10.63176747,619.24
31808761,1504,1399,24.11803949,1766.6
31808761,1399,1389,7.54967706,544.5
31808761,1389,1304,22.60430582,1120
31808761,1304,1246,9.424244744,417.19
31808761,1246,1389,26.89187756,1297.6
31808761,1389,1504,20.61671847,1222.1
31808762,1504,1501,8.987198224,526.8
31808762,1501,1501,7.454287713,376.62
31808762,1501,1501,7.454287713,376.62
31808762,1501,1504,8.987198224,526.8
31808763,1504,1399,24.11803949,1766.6
31808763,1399,1504,24.11803949,1766.6
31810051,1294,94,39.95069148,2666.2
31810051,94,182,9.807039347,538.41
31810051,182,94,9.807039347,538.41
31810051,94,1294,39.95069148,2666.2
31810052,1294,1314,8.41059375,543.94
31810052,1314,1294,8.41059375,543.94
31810052,1294,4,29.81974901,1889.3
31810052,4,1294,29.81974901,1889.3
31810302,1609,1567,25.60331719,2016.1
31810302,1567,1580,18.61552173,4862.1
31810302,1580,1609,21.19697273,5221.6
31810302,1609,1589,23.57304588,1656.6
31810302,1589,1609,23.57304588,1656.6
31810691,959,944,8.185791619,291.58
31810691,944,959,8.185791619,291.58
31810691,959,979,9.193194673,478.27
31810691,979,959,9.193194673,478.27
31811341,200,122,10.05714254,562.91
31811341,122,104,7.019530043,265.31
31811341,104,200,12.76534631,828.21
31811342,200,86,13.4179777,910.42
31811342,86,200,13.4179777,910.42
31814091,246,164,16.40028665,902.56
31814091,164,246,16.40028665,902.56
31814741,529,1517,57.55256222,3419.2
31814741,1517,491,52.26098977,3083.6
31814741,491,529,15.35236477,740.98
31815731,1055,1078,11.43657642,433.91
31815731,1078,1055,11.43657642,433.91
31816381,1620,1620,9.150077699,416.45
31816381,1620,1620,9.150077699,416.45
31816381,1620,1608,19.47229375,1251.2
31816381,1608,1620,19.47229375,1251.2
31816381,1620,1608,19.47229375,1251.2
31816381,1608,1608,8.51247848,538.72
31816381,1608,1620,19.47229375,1251.2
31816382,1620,1541,44.08856009,3606.8
31816382,1541,1620,44.08856009,3606.8
31816383,1620,2,70.9355267,4794.1
31816383,2,1620,70.9355267,4794.1
31816384,1620,1608,19.47229375,1251.2
31816384,1608,1608,8.51247848,538.72
31816384,1608,1608,8.51247848,538.72
31816384,1608,1620,19.47229375,1251.2
31817191,75,312,9.647500355,522.78
31817191,312,152,8.413996094,401.93
31817191,152,208,11.76258281,729.99
31817191,208,152,11.76258281,729.99
31817191,152,172,10.76167514,451.28
31817191,172,75,20.54001108,1074.1
31817192,75,1223,23.40292869,1685.9
31817192,1223,75,23.40292869,1685.9
31817192,75,77,7.190637003,282.08
31817192,77,76,6.089019957,174.15
31817192,76,74,5.140075355,81.18
31817192,74,75,6.062605398,171.56
31818551,257,97,17.94309489,1156
31818551,97,257,17.94309489,1156
31818552,257,147,14.4294017,1106.6
31818552,147,114,8.035902912,364.89
31818552,114,257,16.03778239,1046.7
31818651,1598,1609,24.11742088,1713.6
31818651,1609,1599,20.63094645,1394.2
31818651,1599,1562,27.70101676,1967.6
31818651,1562,1609,28.46066733,2101.2
31818651,1609,1618,24.07535554,1446.8
31818651,1618,1609,24.07535554,1446.8
31818651,1609,1618,24.07535554,1446.8
31818651,1618,1609,24.07535554,1446.8
31818652,1609,1610,6.864878054,247.51
31818652,1610,1610,7.394097159,279.31
31818652,1610,1620,13.5967554,707.48
31818652,1620,1609,15.70373409,849.71
31818652,1609,1598,24.11742088,1713.6
31818652,1598,1609,24.11742088,1713.6
31818652,1609,1609,6.537263281,214
31818652,1609,1612,8.022169815,363.55
31818652,1612,1609,8.022169815,363.55
31818652,1609,1609,6.537263281,214
31818652,1609,1612,8.022169815,363.55
31818652,1612,1609,8.022169815,363.55
31818653,1609,1610,6.864878054,247.51
31818653,1610,1620,13.5967554,707.48
31818653,1620,1609,15.70373409,849.71
31818653,1609,1618,24.07535554,1446.8
31818653,1618,1609,24.07535554,1446.8
31818654,1609,1620,15.70373409,849.71
31818654,1620,1609,15.70373409,849.71
31818654,1609,1609,6.537263281,214
31818654,1609,1609,6.537263281,214
31819061,1544,1565,15.58434276,1443.1
31819061,1565,1544,15.58434276,1443.1
31819061,1544,1299,26.02025895,1750.4
31819061,1299,1409,20.67486761,1580.3
31819061,1409,1510,6.988723366,262.29
31819061,1510,1508,5.852278693,150.96
31819061,1508,1409,7.753941406,337.27
31819571,279,308,5.907334801,174.75
31819571,308,279,5.907334801,174.75
31819572,279,272,22.32655085,1977.1
31819572,272,236,5.857722443,855.45
31819572,236,237,5.606196449,126.85
31819572,237,244,6.701812997,234.19
31819572,244,213,5.765982884,676.07
31819572,213,279,21.87187401,1756.3
31819572,279,279,5.403045597,120.75
31819573,279,57,44.80367088,2767.6
31819573,57,138,15.16307074,828.19
31819573,138,279,35.56847273,2141.6
31819574,279,257,26.1334642,1709.6
31819574,257,279,26.1334642,1709.6
31822411,613,508,7.12586875,271.7
31822411,508,613,7.12586875,271.7
31822411,613,508,7.12586875,271.7
31822411,508,613,7.12586875,271.7
31822411,613,613,6.037984801,141.36
31822411,613,613,6.037984801,141.36
31822411,613,613,6.037984801,141.36
31822412,613,508,7.12586875,271.7
31822412,508,613,7.12586875,271.7
31822412,613,459,23.94730369,1141
31822412,459,613,23.94730369,1141
31823421,527,1405,60.37341449,3470
31823421,1405,115,38.7938946,2363.6
31823421,115,104,5.905169673,156.14
31823421,104,527,47.68205369,2616.8
31823491,521,525,11.08644432,453.6
31823491,525,521,11.08644432,453.6
31823491,521,174,42.0521027,2580.2
31823491,174,521,42.0521027,2580.2
31823491,521,520,10.13205597,570.25
31823491,520,521,10.13205597,570.25
31823491,521,521,6.668779332,230.94
31823491,521,521,6.668779332,230.94
31823491,521,521,6.668779332,230.94
31823491,521,521,6.668779332,230.94
31824101,373,320,15.12471705,989.9
31824101,320,373,15.12471705,989.9
31824251,1608,4,55.34969929,3783
31824251,4,1608,55.34969929,3783
31824671,155,188,9.619477415,1040.9
31824671,188,147,8.95342223,454.78
31824671,147,152,6.319327699,196.72
31824671,152,152,4.977690767,65.272
31824671,152,155,6.508869176,736.12
31824672,155,210,10.61135341,1138.1
31824672,210,163,10.2981522,586.53
31824672,163,155,5.691935511,656.08
31824673,155,1288,42.4251233,3199.8
31824673,1288,155,42.4251233,3199.8
31828761,1416,1416,5.423707102,108.97
31828761,1416,1376,6.503487287,214.76
31828761,1376,1416,6.503487287,214.76
31828761,1416,1416,5.423707102,108.97
31828762,1416,1377,6.425357102,207.1
31828762,1377,1416,6.425357102,207.1
31828763,1416,1416,5.423707102,108.97
31828763,1416,1416,5.423707102,108.97
31828764,1416,1416,5.423707102,108.97
31828764,1416,1416,5.423707102,108.97
31828765,1416,97,42.16778239,2720.4
31828765,97,1416,42.16778239,2720.4
31828881,899,352,41.93209276,2568.1
31828881,352,381,12.17271989,770.17
31828881,381,100,22.38346278,1261.9
31828881,100,1022,46.59330369,2457.1
31828881,1022,899,11.31409205,436.78
31828882,899,894,9.902676136,377.82
31828882,894,899,9.902676136,377.82
31828882,899,902,6.708122798,234.8
31828882,902,899,6.708122798,234.8
31832481,275,79,28.13466094,2015.4
31832481,79,223,23.85389389,1397.2
31832481,223,275,9.37104446,682.92
31832481,275,271,7.548811009,475.37
31832481,271,275,7.548811009,475.37
31832482,275,79,28.13466094,2015.4
31832482,79,223,23.85389389,1397.2
31832482,223,275,9.37104446,682.92
31837521,1545,1569,8.149788636,376.05
31837521,1569,1567,17.23911903,1266.6
31837521,1567,1545,15.19400114,1066.2
31837521,1545,1595,27.88845497,2080.7
31837521,1595,1545,27.88845497,2080.7
31837831,164,4,26.30358139,1535.6
31837831,4,1087,12.76039744,678.78
31837831,1087,1076,5.61640348,130.49
31837831,1076,1087,5.61640348,130.49
31837831,1087,1087,5.220803693,86.774
31837831,1087,1076,5.61640348,130.49
31837831,1076,4,11.81269006,637.17
31837831,4,24,9.922038565,549.67
31837831,24,164,23.17837401,1320.4
31837832,164,16,24.12051392,1359.5
31837832,16,19,5.677707528,133.85
31837832,19,16,5.677707528,133.85
31837832,16,157,22.58389176,1250.6
31837832,157,164,6.304357386,195.25
31837833,164,175,8.714825142,431.41
31837833,175,164,8.714825142,431.41
31838271,26,23,5.19098679,86.169
31838271,23,26,5.19098679,86.169
31840341,318,891,6.445461861,209.07
31840341,891,896,6.643230824,228.45
31840341,896,318,6.960762287,259.56
31841031,922,91,34.8979017,2105.8
31841031,91,362,12.66698764,675.52
31841031,362,91,12.66698764,675.52
31841031,91,922,34.8979017,2105.8
31843321,144,144,5.086442045,75.925
31843321,144,103,10.77219148,632.97
31843321,103,144,10.77219148,632.97
31843321,144,144,5.086442045,75.925
31843322,144,143,5.210596662,88.09
31843322,143,132,12.83896065,835.46
31843322,132,143,12.83896065,835.46
31843322,143,144,5.210596662,88.09
31843323,144,143,5.210596662,88.09
31843323,143,144,5.210596662,88.09
31843324,144,144,5.086442045,75.925
31843324,144,144,5.086442045,75.925
31843811,591,593,10.25181847,461.7
31843811,593,593,8.132405753,363.31
31843811,593,591,10.25181847,461.7
31843811,591,1501,31.28028239,1865.4
31843811,1501,1500,7.815059872,411.96
31843811,1500,1501,7.815059872,411.96
31843811,1501,591,31.28028239,1865.4
31845651,487,10,38.30828736,2232.3
31845651,10,487,38.30828736,2232.3
31845652,487,470,7.523942969,309.6
31845652,470,487,7.523942969,309.6
31845652,487,545,12.85690028,594.44
31845652,545,535,13.14145994,686.8
31845652,535,487,11.76567585,647.24
31845652,487,330,26.40750753,1417.9
31845652,330,487,26.40750753,1417.9
31846271,976,877,11.52503736,540.28
31846271,877,976,11.52503736,540.28
31846272,976,877,11.52503736,540.28
31846272,877,976,11.52503736,540.28
31846273,976,980,9.573947869,381.31
31846273,980,976,9.573947869,381.31
31847062,947,975,8.89663402,417.19
31847062,975,980,7.042480398,267.56
31847062,980,975,7.042480398,267.56
31847062,975,947,8.89663402,417.19
31847062,947,949,6.464453125,210.93
31847062,949,947,6.464453125,210.93
31847341,1079,13,10.63486051,495.51
31847341,13,13,4.97169027,88.782
31847341,13,13,4.97169027,88.782
31847341,13,12,4.922900661,59.905
31847341,12,1079,11.15634702,549.24
31848251,1268,110,30.93386193,2159.5
31848251,110,1268,30.93386193,2159.5
31848252,1268,1091,13.52747131,598.35
31848252,1091,1268,13.52747131,598.35
31848501,903,912,28.32704801,1597
31848501,912,919,6.653747159,194.21
31848501,919,903,29.7646929,1650.5
31850021,1360,11,25.52227955,1728.8
31850021,11,1360,25.52227955,1728.8
31852581,173,106,18.7998669,1044.8
31852581,106,173,18.7998669,1044.8
31853102,902,903,7.893808665,326.05
31853102,903,902,7.893808665,326.05
31855081,1608,1608,8.51247848,538.72
31855081,1608,1597,11.63205653,826.32
31855081,1597,1597,8.324174219,393.13
31855081,1597,1608,11.63205653,826.32
31855081,1608,1608,8.51247848,538.72
31855081,1608,1608,8.51247848,538.72
31855082,1608,1608,8.51247848,538.72
31855082,1608,1597,11.63205653,826.32
31855082,1597,1597,8.324174219,393.13
31855082,1597,1608,11.63205653,826.32
31855712,852,861,7.520045739,314.35
31855712,861,852,7.520045739,314.35
31855713,852,848,5.207132457,87.751
31855713,848,852,5.207132457,87.751
31855714,852,848,5.207132457,87.751
31855714,848,852,5.207132457,87.751
31858891,1549,10,53.05342656,3220.8
31858891,10,1549,53.05342656,3220.8
31858892,1549,1398,39.16505938,2350.8
31858892,1398,1549,39.16505938,2350.8
31858893,1549,1398,39.16505938,2350.8
31858893,1398,1549,39.16505938,2350.8
31861101,646,1374,52.21521278,3289
31861101,1374,646,52.21521278,3289
31861102,646,365,36.72588821,2014.8
31861102,365,349,8.096835795,370.86
31861102,349,646,34.90285057,2143.3
31862281,1081,99,19.32382784,1604.8
31862281,99,8,14.49497415,997.72
31862281,8,99,14.49497415,997.72
31862281,99,1081,19.32382784,1604.8
31863821,1537,100,41.82259915,3144.6
31863821,100,1537,41.82259915,3144.6
31864612,942,91,51.70919148,3382.2
31864612,91,942,51.70919148,3382.2
31864701,298,298,5.267756037,131.15
31864701,298,298,5.267756037,131.15
31864701,298,298,5.267756037,131.15
31864701,298,299,5.004662074,112.95
31864701,299,903,19.38568864,1128.5
31864701,903,896,10.50247841,478.8
31864701,896,110,39.38528381,2128.1
31864701,110,162,11.6994848,723.84
31864701,162,298,22.87525611,1236
31869811,1608,1612,10.02887216,671.11
31869811,1612,1609,8.022169815,363.55
31869811,1609,1608,10.478662,647.5
31869812,1608,1600,11.92403949,764.26
31869812,1600,1608,11.92403949,764.26
31870161,1262,83,31.86610412,2032.4
31870161,83,1262,31.86610412,2032.4
31871091,943,91,46.24688324,2758.2
31871091,91,943,46.24688324,2758.2
31871241,24,24,5.166242472,84.651
31871241,24,24,5.166242472,84.651
31871511,82,75,8.898427983,449.39
31871511,75,82,8.898427983,449.39
31871511,82,146,7.194039347,282.41
31871511,146,82,7.194039347,282.41
31871512,82,149,8.588814702,419.06
31871512,149,146,5.706225355,136.65
31871512,146,157,7.445008594,307
31871512,157,152,4.993094105,66.783
31871512,152,82,10.98128097,444.57
31871512,82,99,6.973381889,260.79
31871512,99,82,6.973381889,260.79
31871513,82,149,8.588814702,419.06
31871513,149,146,5.706225355,136.65
31871513,146,157,7.445008594,307
31871513,157,149,6.051965341,170.52
31871513,149,82,8.588814702,419.06
31873632,319,363,14.70344503,1018.1
31873632,363,319,14.70344503,1018.1
31878471,844,595,54.71933778,2987.7
31878471,595,844,54.71933778,2987.7
31879301,1565,1541,17.05910412,2024.8
31879301,1541,1565,17.05910412,2024.8
31879303,1565,1541,17.05910412,2024.8
31879303,1541,1565,17.05910412,2024.8
31881221,130,111,8.520829688,403.65
31881221,111,130,8.520829688,403.65
31881511,37,4,12.3372696,786.27
31881511,4,37,12.3372696,786.27
31881511,37,75,6.726742898,236.63
31881511,75,37,6.726742898,236.63
31881511,37,25,5.782561577,144.13
31881511,25,37,5.782561577,144.13
31883021,398,121,22.71070639,1707.8
31883021,121,181,5.153499148,82.494
31883021,181,121,5.153499148,82.494
31883021,121,394,21.5217419,1591.3
31883021,394,398,5.691440625,135.2
31887751,295,210,15.03254446,815.78
31887751,210,295,15.03254446,815.78
31887752,295,215,13.98091094,712.73
31887752,215,295,13.98091094,712.73
31887753,295,862,17.67771207,1007.1
31887753,862,295,17.67771207,1007.1
31887754,295,818,13.41179162,678.3
31887754,818,295,13.41179162,678.3
31888531,1311,8,24.64200043,1378.3
31888531,8,7,5.274375142,94.34
31888531,7,8,5.274375142,94.34
31888531,8,1309,24.31104517,1373.6
31888531,1309,1311,5.518539702,118.26
31890791,86,1228,36.11903381,2229.4
31890791,1228,86,36.11903381,2229.4
31890792,86,1075,25.84952315,1621.4
31890792,1075,86,25.84952315,1621.4
31890792,86,86,5.056748864,73.014
31891701,1607,1607,8.22315554,380.72
31891701,1607,1607,8.22315554,380.72
31891701,1607,1608,8.775572443,548.32
31891701,1608,1612,10.02887216,671.11
31891701,1612,1607,7.670676776,329.11
31891701,1607,1607,8.22315554,380.72
31891703,1607,1608,8.775572443,548.32
31891703,1608,1607,8.775572443,548.32
31891704,1607,1608,8.775572443,548.32
31891704,1608,1607,8.775572443,548.32
31893501,743,1118,46.95828239,3695.5
31893501,1118,743,46.95828239,3695.5
31895441,1142,1075,19.99316165,1059.8
31895441,1075,1142,19.99316165,1059.8
31896521,67,65,5.450616548,111.6
31896521,65,67,5.450616548,111.6
31896521,67,65,5.450616548,111.6
31896521,65,67,5.450616548,111.6
31896522,67,206,20.25607003,1279.4
31896522,206,67,20.25607003,1279.4
31896731,474,481,9.138819034,431.97
31896731,481,486,7.570091122,295.3
31896731,486,481,7.570091122,295.3
31896731,481,484,5.470659446,113.57
31896731,484,470,9.269407173,445.36
31896731,470,474,6.875023224,243.96
31896732,474,481,9.138819034,431.97
31896732,481,414,9.043120384,463.57
31896732,414,474,13.45509418,854.84
31898121,193,250,21.50070923,1307.9
31898121,250,193,21.50070923,1307.9
31899472,60,61,6.15688125,205.48
31899472,61,60,6.15688125,205.48
31900701,1447,1416,8.455752131,406.03
31900701,1416,1393,13.91843153,941.21
31900701,1393,1447,14.32485696,899.39
31902061,941,1092,70.01998693,4827.8
31902061,1092,1092,5.305491122,97.387
31902061,1092,941,70.01998693,4827.8
31902062,941,941,8.330298438,1267
31902062,941,941,8.330298438,1267
31902062,941,941,8.330298438,1267
31905971,224,278,17.3139706,872.51
31905971,278,224,17.3139706,872.51
31905972,224,278,17.3139706,872.51
31905972,278,94,38.69306151,2178.1
31905972,94,224,26.94507784,1494.5
31905973,224,278,17.3139706,872.51
31905973,278,224,17.3139706,872.51
31905974,224,278,17.3139706,872.51
31905974,278,224,17.3139706,872.51
31907101,1444,101,46.93230085,3156.1
31907101,101,1437,48.35324332,3295.3
31907101,1437,1444,5.734681321,139.44
31907102,1444,1437,5.734681321,139.44
31907102,1437,553,63.48810554,3493.8
31907102,553,1444,65.00245781,3621.1
31907102,1444,101,46.93230085,3156.1
31907102,101,1580,73.27386477,8158.5
31907102,1580,1444,48.72378949,6801.2
31907103,1444,1417,7.69282294,331.28
31907103,1417,1444,7.69282294,331.28
31907104,1444,1449,5.495589347,116.01
31907104,1449,1444,5.495589347,116.01
31907105,1444,1437,5.734681321,139.44
31907105,1437,1444,5.734681321,139.44
31909001,132,80,9.086175497,458.58
31909001,80,106,7.572689276,319.51
31909001,106,104,4.938471023,61.428
31909001,104,7,17.05168082,1248.2
31909001,7,132,16.92177315,1226.2
31909003,132,24,11.83557855,727.96
31909003,24,98,11.61844716,715.87
31909003,98,132,6.80394517,238.06
31909561,152,100,10.67135838,623.12
31909561,100,160,12.1968456,772.56
31909561,160,161,5.534437926,119.82
31909561,161,163,5.766663352,142.57
31909561,163,152,6.338133381,198.55
31909562,152,163,6.338133381,198.55
31909562,163,152,6.338133381,198.55
31909562,152,152,4.977690767,65.272
31909562,152,152,4.977690767,65.272
31909791,456,461,7.906799432,352.24
31909791,461,456,7.906799432,352.24
31909791,456,457,7.297099432,292.51
31909791,457,456,7.297099432,292.51
31911141,225,1074,43.42293793,5739.9
31911141,1074,221,39.51209844,5832.9
31911141,221,225,5.437316477,110.31
31913761,611,698,21.22357287,1082.6
31913761,698,611,21.22357287,1082.6
31913761,611,698,21.22357287,1082.6
31913761,698,611,21.22357287,1082.6
31913762,611,16,53.81122131,3104.9
31913762,16,611,53.81122131,3104.9
31913763,611,698,21.22357287,1082.6
31913763,698,611,21.22357287,1082.6
31913764,611,698,21.22357287,1082.6
31913764,698,611,21.22357287,1082.6
31915521,907,137,30.61775327,1768.2
31915521,137,907,30.61775327,1768.2
31915521,907,907,5.49354794,115.81
31915671,300,147,26.96301747,1498.5
31915671,147,300,26.96301747,1498.5
31915672,300,147,26.96301747,1498.5
31915672,147,300,26.96301747,1498.5
31916271,82,20,17.53048338,982.78
31916271,20,20,5.129806463,80.176
31916271,20,82,17.53048338,982.78
31919661,508,617,9.625106747,502.31
31919661,617,508,9.625106747,502.31
31920401,1592,1603,10.68558636,598.9
31920401,1603,1599,7.606403409,321.82
31920401,1599,1603,7.606403409,321.82
31920401,1603,1592,10.68558636,598.9
31920402,1592,1301,16.39966804,890.65
31920402,1301,1592,16.39966804,890.65
31921121,87,87,4.858843807,53.629
31921121,87,312,5.367723082,103.48
31921121,312,87,5.367723082,103.48
31921121,87,87,4.858843807,53.629
31921121,87,87,4.858843807,53.629
31921122,87,82,6.800480966,243.85
31921122,82,87,6.800480966,243.85
31921431,1430,1431,7.671666548,329.21
31921431,1431,1336,15.20018722,1066.8
31921431,1336,1445,13.40560554,890.99
31921431,1445,1446,5.185481179,85.63
31921431,1446,1430,8.158139844,376.87
31922731,979,994,13.47798267,931.14
31922811,68,74,8.672017472,427.21
31922811,74,68,8.672017472,427.21
31922812,68,74,8.672017472,427.21
31922812,74,68,8.672017472,427.21
31922991,1431,1434,7.697276918,331.71
31922991,1434,1431,7.697276918,331.71
31922991,1431,1434,7.697276918,331.71
31922991,1434,1431,7.697276918,331.71
31922993,1431,1434,7.697276918,331.71
31922993,1434,1431,7.697276918,331.71
31923641,74,92,6.930450497,256.58
31923641,92,91,5.412262855,107.85
31923641,91,29,9.011138352,460.44
31923641,29,36,6.129848082,178.15
31923641,36,74,7.419521946,304.5
31925071,1126,1086,14.57601179,928.26
31925071,1086,1230,12.96330085,663.26
31925071,1230,1126,16.44730085,968.82
31925072,1126,79,27.30510767,2201.2
31925072,79,1126,27.30510767,2201.2
31926181,1595,1563,22.01291662,3685.5
31926181,1563,1595,22.01291662,3685.5
31929471,191,192,6.19034794,184.08
31929471,192,199,5.881353267,153.81
31929471,199,193,5.105618892,77.803
31929471,193,194,5.227360938,89.733
31929471,194,194,5.082668537,75.558
31929471,194,191,5.736042259,139.57
31930381,191,191,5.324049361,99.205
31930381,191,191,5.324049361,99.205
31930951,187,191,5.326400071,99.433
31930951,191,112,9.01249929,460.57
31930951,112,122,5.329802415,99.767
31930951,122,187,7.34287642,297
31930951,187,107,11.2639848,681.16
31930951,107,187,11.2639848,681.16
31933801,996,9,62.75814815,3718.1
31933801,9,996,62.75814815,3718.1
31933802,996,9,62.75814815,3718.1
31933802,9,996,62.75814815,3718.1
31933803,996,1007,7.410304688,595.18
31933803,1007,996,7.410304688,595.18
31933804,996,635,43.32519787,3058.3
31933804,635,557,20.17998125,1471
31933804,557,996,50.49610128,2811.8
31934171,941,941,8.330298438,1267
31934171,941,941,8.330298438,1267
31934171,941,980,13.07217585,1579.5
31934171,980,941,13.07217585,1579.5
31934431,1198,1220,11.44338111,582.16
31934431,1220,71,22.99279162,1592.1
31934431,71,1198,22.1360196,1406.5
31937831,192,200,6.232846307,188.24
31937831,200,192,6.232846307,188.24
31937831,192,119,12.69111335,715.79
31937831,119,192,12.69111335,715.79
31938131,1581,1581,7.672532599,549.5
31938131,1581,1581,7.672532599,549.5
31938131,1581,1596,16.64649261,5566
31938131,1596,1581,16.64649261,5566
31938131,1581,1586,13.34683778,2314.1
31938131,1586,1595,20.00924545,2923.2
31938131,1595,1594,7.391189702,496.39
31938131,1594,1581,9.244106108,700.47
31938131,1581,1581,7.672532599,549.5
31938131,1581,1581,7.672532599,549.5
31938131,1581,1581,7.672532599,549.5
31938131,1581,1581,7.672532599,549.5
31938132,1581,1596,16.64649261,5566
31938132,1596,1581,16.64649261,5566
31938133,1581,1586,13.34683778,2314.1
31938133,1586,1595,20.00924545,2923.2
31938133,1595,1594,7.391189702,496.39
31938133,1594,1581,9.244106108,700.47
31938134,1581,1586,13.34683778,2314.1
31938134,1586,1595,20.00924545,2923.2
31938134,1595,1594,7.391189702,496.39
31938134,1594,1581,9.244106108,700.47
31938135,1581,1586,13.34683778,2314.1
31938135,1586,1595,20.00924545,2923.2
31938135,1595,1594,7.391189702,496.39
31938135,1594,1581,9.244106108,700.47
31938136,1581,1586,13.34683778,2314.1
31938136,1586,1595,20.00924545,2923.2
31938136,1595,1594,7.391189702,496.39
31938136,1594,1581,9.244106108,700.47
31939091,144,143,5.210596662,88.09
31939091,143,144,5.210596662,88.09
31939092,144,122,9.721609588,530.04
31939092,122,98,8.632055398,423.3
31939092,98,144,11.16624474,671.58
31940662,667,77,56.54546847,3547.6
31940662,77,1503,43.22003452,3083.1
31940662,1503,667,46.98364531,2848.9
31940681,291,297,6.610073438,225.2
31940681,297,291,6.610073438,225.2
31942441,634,617,13.70253736,837.26
31942441,617,634,13.70253736,837.26
31942441,634,609,13.38147983,808.78
31942441,609,634,13.38147983,808.78
31945661,1605,1594,14.9502696,1042.3
31945661,1594,1595,7.391189702,496.39
31945661,1595,1595,8.155170526,565.15
31945661,1595,1605,16.17573196,1343
31945661,1605,1605,7.173625284,277.24
31945661,1605,1604,6.911954119,254.77
31945661,1604,1605,6.911954119,254.77
31945662,1605,1594,14.9502696,1042.3
31945662,1594,1595,7.391189702,496.39
31945662,1595,1595,8.155170526,565.15
31945662,1595,1605,16.17573196,1343
31945662,1605,1605,7.173625284,277.24
31945662,1605,1604,6.911954119,254.77
31945662,1604,1605,6.911954119,254.77
31947501,25,121,13.47488963,897.73
31947501,121,25,13.47488963,897.73
31948091,140,204,11.67474048,707.28
31948091,204,197,6.983094034,261.74
31948091,197,202,6.351495313,199.87
31948091,202,204,4.943296165,61.903
31948091,204,289,19.32135341,1324.6
31948091,289,140,26.6617554,1622.6
31948521,1615,188,94.20755795,5588.9
31948521,188,1615,94.20755795,5588.9
31948522,1615,188,94.20755795,5588.9
31948522,188,1615,94.20755795,5588.9
31948841,69,70,5.162963849,104.28
31948841,70,25,7.252559659,295.62
31948841,25,10,8.610032955,421.14
31948841,10,69,10.74002386,638.16
31948842,69,69,5.192842614,100.96
31948842,69,69,5.192842614,100.96
31948843,69,70,5.162963849,104.28
31948843,70,25,7.252559659,295.62
31948843,25,69,7.610486222,331.57
31948844,69,70,5.162963849,104.28
